,animal,birthdate,genotype,sex,recording,start,cell,dt,angiotensin,potassium,end,len_seg,num_events,activity,num_events_5min,activity_5min,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,pos,comment
618,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean3,0.05,1000,4,24061,450.0,416,0.9244444444444444,416,1.3866666666666665,9.7375,1.7483971705964048,46.5,24.625,5.0,0.011111111111111112,,
619,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean4,0.05,500,4,9000,450.0,773,1.7177777777777776,585,1.95,24.540000000000003,2.561676512715388,136.6,52.45,6.0,0.013333333333333334,,
620,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean4,0.05,1000,4,24061,450.0,459,1.0199999999999998,459,1.5299999999999998,19.950000000000003,2.093107201977786,153.0,72.91666666666667,3.0,0.006666666666666667,,
621,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean5,0.05,500,4,9000,450.0,111,0.24666666666666665,20,0.06666666666666667,104.95,1.2589349744476228,29.666666666666668,22.616666666666664,4.0,0.008888888888888889,,
622,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean5,0.05,1000,4,24061,450.0,86,0.1911111111111111,66,0.21999999999999997,137.375,1.2250244023693033,21.5,16.8,3.0,0.006666666666666667,,
623,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean6,0.05,500,4,9000,450.0,616,1.3688888888888888,420,1.4000000000000001,7.9,1.4308417053290259,83.33333333333333,61.63333333333333,5.0,0.011111111111111112,,
624,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean6,0.05,1000,4,24061,450.0,277,0.6155555555555555,206,0.6866666666666666,30.075000000000003,0.9618774290631499,15.5,15.816666666666665,7.0,0.015555555555555555,,
625,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean7,0.05,500,4,9000,450.0,348,0.7733333333333333,195,0.65,46.1375,1.2256749512095269,46.0,34.76666666666667,5.0,0.011111111111111112,,
626,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean7,0.05,1000,4,24061,450.0,346,0.768888888888889,203,0.6766666666666666,25.364285714285714,1.081328780084843,42.0,37.641666666666666,8.0,0.017777777777777778,,
627,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean8,0.05,500,4,9000,450.0,604,1.342222222222222,417,1.3900000000000001,7.9,1.3982683237780624,83.0,61.63333333333333,5.0,0.011111111111111112,,
628,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean8,0.05,1000,4,24061,450.0,332,0.7377777777777778,227,0.7566666666666666,21.74545454545455,1.0153354574873685,16.90909090909091,15.431818181818182,12.0,0.02666666666666667,,
629,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean10,0.05,500,4,9000,450.0,412,0.9155555555555556,291,0.97,9.770833333333334,1.1705581494172936,29.916666666666668,24.391666666666666,13.0,0.028888888888888888,,
630,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean11,0.05,500,4,9000,450.0,497,1.1044444444444443,415,1.3833333333333333,35.9,1.1454266069527217,27.0,24.675,3.0,0.006666666666666667,,
631,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean13,0.05,500,4,9000,450.0,132,0.29333333333333333,88,0.29333333333333333,114.66666666666669,0.8209434323351189,17.666666666666668,21.816666666666666,4.0,0.008888888888888889,,
632,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean14,0.05,500,4,9000,450.0,906,2.013333333333333,640,2.1333333333333333,,2.014468558708959,,,,,,
633,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean18,0.05,500,4,9000,450.0,425,0.9444444444444444,228,0.7599999999999999,152.55,1.3766540379092116,,,,,,
634,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean3,0.05,500,4,9000,450.0,470,1.0444444444444445,313,1.0433333333333332,2.6,1.058739840654748,76.0,70.35000000000001,3.0,0.006666666666666667,,
635,4022,2021-01-22,KO,m,210520_s2r2_Results.csv,0,Mean7,0.05,500,4,9000,450.0,453,1.0066666666666666,302,1.0066666666666666,4.94,1.0420874605919523,39.5,36.3,11.0,0.024444444444444446,,
