,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex,exp,freq_exist,count,rel_activity,rel_intraburst_freq
280,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean13,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3333333333333333,40,120.0,,0.6435643564356436,40.0,60.6,1.0,0.0083333333333333,0.3333333333333333,0.6435643564356436,y,wt_ctrl,,,,,,1.0,22,0.5338276181649676,0.7619180173289594
281,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean14,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3333333333333333,40,120.0,73.2,0.9487315010570824,18.0,17.2,2.0,0.0166666666666666,0.3333333333333333,0.9487315010570824,y,wt_ctrl,,,,,,1.0,22,0.5338276181649676,1.1232064315470294
282,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean15,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3333333333333333,40,120.0,,0.5902777777777777,35.0,57.6,1.0,0.0083333333333333,0.3333333333333333,0.5902777777777777,y,wt_ctrl,,,,,,1.0,22,0.5338276181649676,0.698831856706102
283,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean16,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,1.1166666666666665,134,120.0,,1.1167086481947943,,,,,1.1166666666666665,1.1167086481947943,y,wt_ctrl,,,,,,1.0,22,1.788322520852641,1.3220751439359182
284,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean18,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3833333333333333,46,120.0,,0.4264099037138927,,,,,0.3833333333333333,0.4264099037138927,y,wt_ctrl,,,,,,1.0,22,0.6139017608897127,0.5048281266018351
285,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean19,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.2249999999999999,27,120.0,,0.3608247422680412,15.0,38.8,1.0,0.0083333333333333,0.2249999999999999,0.3608247422680412,y,wt_ctrl,,,,,,1.0,22,0.36033364226135295,0.4271816322375687
286,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean2,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.2749999999999999,33,120.0,56.0,0.5144804749647528,18.0,31.3,2.0,0.0166666666666666,0.2749999999999999,0.5144804749647528,y,wt_ctrl,,,,,,1.0,22,0.4404077849860981,0.6090951736523105
287,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean20,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5833333333333333,70,120.0,,0.5857385398981324,,,,,0.5833333333333333,0.5857385398981324,y,wt_ctrl,,,,,,1.0,22,0.9341983317886932,0.6934578376342585
288,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean21,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.2416666666666666,29,120.0,,0.7348242811501597,,,,,0.2416666666666666,0.7348242811501597,y,wt_ctrl,,,,,,1.0,22,0.3870250231696014,0.8699609507275362
289,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean22,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.6666666666666666,80,120.0,,0.7168784029038112,,,,,0.6666666666666666,0.7168784029038112,y,wt_ctrl,,,,,,1.0,22,1.0676552363299352,0.8487147648007491
290,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean23,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.65,78,120.0,,0.6519898391193903,,,,,0.65,0.6519898391193903,y,wt_ctrl,,,,,,1.0,22,1.040963855421687,0.7718929747628889
291,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean24,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7166666666666667,86,120.0,24.0,0.8840327327390909,,,,,0.7166666666666667,0.8840327327390909,y,wt_ctrl,,,,,,1.0,22,1.1477293790546803,1.0466093410035302
292,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean25,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4583333333333332,55,120.0,39.1,0.8717378022169853,30.0,34.2,2.0,0.0166666666666666,0.4583333333333332,0.8717378022169853,y,wt_ctrl,,,,,,1.0,22,0.7340129749768302,1.032053331192044
293,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean3,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3333333333333333,40,120.0,25.3,0.568905411837349,11.0,19.1,2.0,0.0166666666666666,0.3333333333333333,0.568905411837349,y,wt_ctrl,,,,,,1.0,22,0.5338276181649676,0.6735290404141173
294,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean4,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.325,39,120.0,25.1,0.6315383991565972,15.0,20.9,2.0,0.0166666666666666,0.325,0.6315383991565972,y,wt_ctrl,,,,,,1.0,22,0.5204819277108435,0.7476804458492683
295,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean6,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.2416666666666666,29,120.0,,0.4784688995215311,,,,,0.2416666666666666,0.4784688995215311,y,wt_ctrl,,,,,,1.0,22,0.3870250231696014,0.5664609477381295
296,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean8,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,1.1083333333333334,133,120.0,4.7,1.2057777662418565,81.0,65.3,2.0,0.0166666666666666,1.1083333333333334,1.2057777662418565,y,wt_ctrl,,,,,,1.0,22,1.7749768303985174,1.4275243739142771
297,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,0,Mean9,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.6583333333333332,79,120.0,,0.6866197183098591,,,,,0.6583333333333332,0.6866197183098591,y,wt_ctrl,,,,,,1.0,22,1.0543095458758107,0.8128914058122347
298,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean1,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.1916666666666666,23,120.0,,,,,,,0.2833333333333333,0.3836317135549871,y,wt_ctrl,0.1916666666666666,,,,,,18,0.4649726238944263,
299,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean10,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.8833333333333333,106,120.0,4.3,0.8501953244216566,,,,,0.475,0.7611984629378677,y,wt_ctrl,0.8833333333333333,0.8501953244216566,,,,1.0,18,2.1429173101221393,1.0707613793589355
300,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean11,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.8083333333333332,97,120.0,,0.8135593220338982,,,,,0.35,0.7169811320754716,y,wt_ctrl,0.8083333333333332,0.8135593220338982,,,,1.0,18,1.9609715007721462,1.0246209039598282
301,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean12,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.2166666666666666,26,120.0,,0.5325443786982248,,,,,0.3833333333333333,0.565269039552994,y,wt_ctrl,0.2166666666666666,0.5325443786982248,,,,1.0,18,0.5256212270110906,0.6707022929026982
302,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean13,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.4499999999999999,54,120.0,39.900000000000006,0.6402683380353935,,,,,0.3333333333333333,0.6435643564356436,y,wt_ctrl,0.4499999999999999,0.6402683380353935,,,,1.0,18,1.0916748560999576,0.8063730640497131
303,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean14,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.9916666666666666,119,120.0,,1.0,,,,,0.3333333333333333,0.9487315010570824,y,wt_ctrl,0.9916666666666666,1.0,,,,1.0,18,2.4057279236276847,1.259429861117289
304,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean15,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.2583333333333333,31,120.0,14.7,0.5481194585255643,13.0,23.6,2.0,0.0166666666666666,0.3333333333333333,0.5902777777777777,y,wt_ctrl,0.2583333333333333,0.5481194585255643,,,,1.0,18,0.6267022322055312,0.6903180135265351
305,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean16,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,1.0833333333333333,130,120.0,,1.09229466553768,,,,,1.1166666666666665,1.1167086481947943,y,wt_ctrl,1.0833333333333333,1.09229466553768,,,,1.0,18,2.6281061350554538,1.375668518917276
306,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean18,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0499999999999999,6,120.0,,,,,,,0.3833333333333333,0.4264099037138927,y,wt_ctrl,0.0499999999999999,,,,,,18,0.1212972062333284,
307,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean19,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0833333333333333,10,120.0,,,,,,,0.2249999999999999,0.3608247422680412,y,wt_ctrl,0.0833333333333333,,,,,,18,0.20216201038888099,
308,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean2,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.425,51,120.0,,0.5481283422459894,42.0,74.8,1.0,0.0083333333333333,0.2749999999999999,0.5144804749647528,y,wt_ctrl,0.425,0.5481283422459894,,,,1.0,18,1.0310262529832934,0.6903292019493162
309,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean20,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3999999999999999,48,120.0,,0.4174950298210735,,,,,0.5833333333333333,0.5857385398981324,y,wt_ctrl,0.3999999999999999,0.4174950298210735,,,,1.0,18,0.970377649866629,0.525805707424713
310,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean21,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.5333333333333333,64,120.0,,0.5348047538200339,,,,,0.2416666666666666,0.7348242811501597,y,wt_ctrl,0.5333333333333333,0.5348047538200339,,,,1.0,18,1.2938368664888389,0.6735490768284312
311,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean22,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3749999999999999,45,120.0,,0.593103448275862,,,,,0.6666666666666666,0.7168784029038112,y,wt_ctrl,0.3749999999999999,0.593103448275862,,,,1.0,18,0.9097290467499646,0.7469721934902541
312,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean23,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.1999999999999999,24,120.0,,0.6301369863013698,,,,,0.65,0.6519898391193903,y,wt_ctrl,0.1999999999999999,0.6301369863013698,,,,1.0,18,0.48518882493331433,0.7936133371424012
313,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean24,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.4083333333333333,49,120.0,,0.935672514619883,49.0,51.3,1.0,0.0083333333333333,0.7166666666666667,0.8840327327390909,y,wt_ctrl,0.4083333333333333,0.935672514619883,,,,1.0,18,0.9905938509055172,1.1784139051389837
314,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean25,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.7166666666666667,86,120.0,,0.8474576271186439,,,,,0.4583333333333332,0.8717378022169853,y,wt_ctrl,0.7166666666666667,0.8474576271186439,,,,1.0,18,1.7385932893443772,1.0673134416248211
315,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean3,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.1583333333333333,19,120.0,,,,,,,0.3333333333333333,0.568905411837349,y,wt_ctrl,0.1583333333333333,,,,,,18,0.384107819738874,
316,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean4,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.5166666666666666,62,120.0,32.9,0.7179828702454815,,,,,0.325,0.6315383991565972,y,wt_ctrl,0.5166666666666666,0.7179828702454815,,,,1.0,18,1.2534044644110625,0.9042490665578593
317,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean6,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.2166666666666666,26,120.0,,0.4234527687296416,14.0,30.700000000000003,1.0,0.0083333333333333,0.2416666666666666,0.4784688995215311,y,wt_ctrl,0.2166666666666666,0.4234527687296416,,,,1.0,18,0.5256212270110906,0.533309061710904
318,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean8,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,1.6916666666666664,203,120.0,,1.687552213868003,,,,,1.1083333333333334,1.2057777662418565,y,wt_ctrl,1.6916666666666664,1.687552213868003,,,,1.0,18,4.1038888108942855,2.1253536503399526
319,6093,2022-11-05,wt,230302_slice06_500pM_AngII_ctrl_results.csv,4450,Mean9,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.7333333333333333,88,120.0,,0.728643216080402,,,,,0.6583333333333332,0.6866197183098591,y,wt_ctrl,0.7333333333333333,0.728643216080402,,,,1.0,18,1.7790256914221534,0.9176750244321954
320,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean1,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.2833333333333333,34,120.0,12.2,1.0386904761904765,17.0,15.35,2.0,0.0166666666666666,0.2833333333333333,1.0386904761904765,y,wt_ctrl,,,,,,1.0,11,0.45375347544022243,1.229709166338301
321,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean10,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.6583333333333332,79,120.0,41.2,1.4695598968576546,39.5,26.200000000000003,2.0,0.0166666666666666,0.6583333333333332,1.4695598968576546,y,wt_ctrl,,,,,,1.0,11,1.0543095458758107,1.739816930137744
322,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean14,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,1.0,120,120.0,,1.4133016627078383,,,,,1.0,1.4133016627078383,y,wt_ctrl,,,,,,1.0,11,1.6014828544949027,1.6732126165314747
323,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean15,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,1.1,132,120.0,4.4,1.486410277571456,14.0,12.6,2.0,0.0166666666666666,1.1,1.486410277571456,y,wt_ctrl,,,,,,1.0,11,1.7616311399443931,1.7597661528321202
324,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean16,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.6333333333333333,76,120.0,29.950000000000003,1.3605463921919616,16.0,10.8,3.0,0.025,0.6333333333333333,1.3605463921919616,y,wt_ctrl,,,,,,1.0,11,1.0142724745134384,1.6107554734141505
325,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean17,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.65,78,120.0,42.1,1.5022284775979355,39.0,25.3,2.0,0.0166666666666666,0.65,1.5022284775979355,y,wt_ctrl,,,,,,1.0,11,1.040963855421687,1.778493373321208
326,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean2,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.7666666666666666,92,120.0,,1.640926640926641,86.0,51.8,1.0,0.0083333333333333,0.7666666666666666,1.640926640926641,y,wt_ctrl,,,,,,1.0,11,1.2278035217794254,1.9426985977930253
327,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean3,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.625,75,120.0,,0.9932885906040269,75.0,74.5,1.0,0.0083333333333333,0.625,0.9932885906040269,y,wt_ctrl,,,,,,1.0,11,1.0009267840593141,1.1759577204990483
328,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean4,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,1.258333333333333,151,120.0,,1.7523364485981303,,,,,1.258333333333333,1.7523364485981303,y,wt_ctrl,,,,,,1.0,11,2.015199258572752,2.0745970457465366
329,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean5,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.2333333333333333,28,120.0,,1.1842105263157894,28.0,22.8,1.0,0.0083333333333333,0.2333333333333333,1.1842105263157894,y,wt_ctrl,,,,,,1.0,11,0.37367933271547726,1.4019908456518704
330,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,0,Mean6,0.1,3600,500,4.0,1,y,0.0,0.0,2400,3600,0.2833333333333333,34,120.0,,1.7187499999999998,34.0,19.200000000000003,1.0,0.0083333333333333,0.2833333333333333,1.7187499999999998,y,wt_ctrl,,,,,,1.0,11,0.45375347544022243,2.0348339357030616
331,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean1,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.3,36,120.0,,0.8423913043478259,32.0,36.8,1.0,0.0083333333333333,0.2833333333333333,1.0386904761904765,y,wt_ctrl,0.3,0.8423913043478259,,,,1.0,9,0.7277832373999719,1.0609327634411945
332,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean10,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.25,30,120.0,,1.2033195020746887,,,,,0.6583333333333332,1.4695598968576546,y,wt_ctrl,0.25,1.2033195020746887,,,,1.0,9,0.6064860311666432,1.5154965133776506
333,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean14,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.4499999999999999,54,120.0,43.5,0.849465811965812,31.0,41.6,2.0,0.0166666666666666,1.0,1.4133016627078383,y,wt_ctrl,0.4499999999999999,0.849465811965812,,,,1.0,9,1.0916748560999576,1.0698426095879876
334,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean15,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.35,42,120.0,30.200000000000003,1.1111111111111112,20.5,17.55,2.0,0.0166666666666666,1.1,1.486410277571456,y,wt_ctrl,0.35,1.1111111111111112,,,,1.0,9,0.8490804436333005,1.3993665123525434
335,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean16,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.3666666666666666,44,120.0,34.0,1.0957167832167831,18.0,15.9,2.0,0.0166666666666666,0.6333333333333333,1.3605463921919616,y,wt_ctrl,0.3666666666666666,1.0957167832167831,,,,1.0,9,0.8895128457110766,1.3799784361105958
336,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean17,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.2583333333333333,31,120.0,,1.2033195020746887,,,,,0.65,1.5022284775979355,y,wt_ctrl,0.2583333333333333,1.2033195020746887,,,,1.0,9,0.6267022322055312,1.5154965133776506
337,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean2,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.65,78,120.0,37.4,1.278419856006063,39.0,29.8,2.0,0.0166666666666666,0.7666666666666666,1.640926640926641,y,wt_ctrl,0.65,1.278419856006063,,,,1.0,9,1.5768636810332723,1.6100801416993005
338,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean3,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.0,0,120.0,,,,,,,0.625,0.9932885906040269,y,wt_ctrl,0.0,,,,,,9,0.0,
339,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean4,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.5583333333333332,67,120.0,,1.056,67.0,62.5,1.0,0.0083333333333333,1.258333333333333,1.7523364485981303,y,wt_ctrl,0.5583333333333332,1.056,,,,1.0,9,1.354485469605503,1.3299579333398572
340,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean5,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.0,0,120.0,,,,,,,0.2333333333333333,1.1842105263157894,y,wt_ctrl,0.0,,,,,,9,0.0,
341,5250,2022-02-13,wt,220601_slice03_rec01_ctrl_dp_results.csv,3600,Mean6,0.1,9600,500,4.0,2,y,0.0,0.0,6900,8100,0.2333333333333333,28,120.0,5.1000000000000005,1.2907185346048533,14.0,10.4,2.0,0.0166666666666666,0.2833333333333333,1.7187499999999998,y,wt_ctrl,0.2333333333333333,1.2907185346048533,,,,1.0,9,0.5660536290888669,1.6255694647789012
342,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean1,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.3999999999999999,48,120.0,,0.7605177993527508,,,,,0.3999999999999999,0.7605177993527508,y,wt_ctrl,,,,,,1.0,26,0.6405931417979609,0.9003795937915284
343,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean10,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.675,81,120.0,30.1,0.8357977991746904,,,,,0.675,0.8357977991746904,y,wt_ctrl,,,,,,1.0,26,1.0810009267840595,0.9895038400852904
344,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean12,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.5166666666666666,62,120.0,,0.8997050147492625,,,,,0.5166666666666666,0.8997050147492625,y,wt_ctrl,,,,,,1.0,26,0.8274328081556996,1.0651638086597952
345,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean13,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.8916666666666667,107,120.0,,0.8885163453478625,,,,,0.8916666666666667,0.8885163453478625,y,wt_ctrl,,,,,,1.0,26,1.4279888785912884,1.0519175051291298
346,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean14,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,1.125,135,120.0,,1.1260504201680672,,,,,1.125,1.1260504201680672,y,wt_ctrl,,,,,,1.0,26,1.8016682113067655,1.3331348993574836
347,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean15,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.8916666666666667,107,120.0,,0.8922558922558923,,,,,0.8916666666666667,0.8922558922558923,y,wt_ctrl,,,,,,1.0,26,1.4279888785912884,1.0563447673561044
348,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean16,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,1.0,120,120.0,,1.1365807067812796,,,,,1.0,1.1365807067812796,y,wt_ctrl,,,,,,1.0,26,1.6014828544949027,1.3456017412793713
349,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean17,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.7833333333333333,94,120.0,,0.7868020304568528,,,,,0.7833333333333333,0.7868020304568528,y,wt_ctrl,,,,,,1.0,26,1.2544949026876737,0.9314975838566856
350,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean18,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,1.0,120,120.0,,1.285097192224622,,,,,1.0,1.285097192224622,y,wt_ctrl,,,,,,1.0,26,1.6014828544949027,1.5214309104962223
351,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean20,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.575,69,120.0,14.95,0.7296920546222044,20.0,26.6,3.0,0.025,0.575,0.7296920546222044,y,wt_ctrl,,,,,,1.0,26,0.920852641334569,0.8638848903901987
352,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean21,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.7000000000000001,84,120.0,,0.7075873827791986,,,,,0.7000000000000001,0.7075873827791986,y,wt_ctrl,,,,,,1.0,26,1.121037998146432,0.8377150946643932
353,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean22,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.3916666666666666,47,120.0,4.7,0.8457224830464266,20.5,22.3,2.0,0.0166666666666666,0.3916666666666666,0.8457224830464266,y,wt_ctrl,,,,,,1.0,26,0.6272474513438369,1.001253706874139
354,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean23,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.5,60,120.0,64.2,1.0357191827780063,,,,,0.5,1.0357191827780063,y,wt_ctrl,,,,,,1.0,26,0.8007414272474513,1.22619144202201
355,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean24,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.4499999999999999,54,120.0,,0.8333333333333333,,,,,0.4499999999999999,0.8333333333333333,y,wt_ctrl,,,,,,1.0,26,0.7206672845227061,0.9865861506439088
356,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean25,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,1.2083333333333333,145,120.0,,1.2111017661900756,,,,,1.2083333333333333,1.2111017661900756,y,wt_ctrl,,,,,,1.0,26,1.9351251158480074,1.4338274754522071
357,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean27,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.5249999999999999,63,120.0,,0.8062418725617686,,,,,0.5249999999999999,0.8062418725617686,y,wt_ctrl,,,,,,1.0,26,0.8407784986098238,0.9545124786463827
358,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean28,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.5249999999999999,63,120.0,,0.9077598828696926,,,,,0.5249999999999999,0.9077598828696926,y,wt_ctrl,,,,,,1.0,26,0.8407784986098238,1.0746999942592508
359,5251,2022-02-13,wt,220603_slice03_rec01_ctrl_dp_results.csv,0,Mean29,0.1,3900,500,4.0,1,y,0.0,0.0,2700,3900,0.6916666666666667,83,120.0,5.7,0.6907785705563212,,,,,0.6916666666666667,0.6907785705563212,y,wt_ctrl,,,,,,1.0,26,1.1076923076923078,0.8178150850469552
